id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
6772,Gamid Agalarov,18,1336,13,7.820591565221548,0,1.0949279880151153,37,14,3,0,F S,FC Ufa,10,5.557765554636717,5.0316745191812515,0.3160141259431839
3063,Artem Dzyuba,17,1049,10,7.4225709699094296,4,3.448942758142948,34,25,0,0,F S,Zenit St. Petersburg,9,6.668295633047819,10.90070335380733,2.895576363429427
2775,Dmitriy Poloz,15,1043,8,6.105327561497688,0,1.5706503987312317,26,21,1,0,F M S,FC Rostov,4,3.0882263518869877,5.022074248641729,1.0085805784910917
9988,Mateo Cassierra,11,972,8,7.0222988948225975,3,3.214955168776214,27,23,2,0,F,PFC Sochi,8,7.0222988948225975,9.781263321638107,0.8361492678523064
2774,Sardar Azmoun,15,967,7,5.4312587808817625,1,0.74492556322366,31,12,2,1,F S,Zenit St. Petersburg,6,4.676983445882797,7.4601884707808495,2.5090268924832344
2814,Denis Glushakov,15,1250,7,5.5582601092755795,0,1.2533594109117985,47,17,3,0,M S,Khimki,4,3.295434135943651,4.941537823528051,1.8090143837034702
2925,Fedor Smolov,15,1243,7,4.9543152172118425,0,0.6161077599972486,48,15,0,0,F S,Lokomotiv Moscow,6,4.200039917603135,5.637751704081893,1.8709243386983871
9837,Claudinho,12,873,7,5.225408483296633,2,2.437519460916519,30,12,1,1,F M S,Zenit St. Petersburg,6,3.716857800260186,8.724802378565073,4.51330503821373
9997,Anders Dreyer,12,1051,7,2.427815013565123,0,1.0034678746014833,27,12,0,0,F M,Rubin Kazan,6,1.6735396841540933,3.484296353533864,1.026790777221322
48,Jhon Córdoba,15,1004,6,8.186083596199751,3,2.254075713455677,43,17,2,0,F S,FC Krasnodar,5,5.923261161893606,8.263623036444187,1.1841562883928418
2772,Aleksandr Erokhin,18,829,6,8.192024771124125,2,0.9120791926980019,37,8,2,0,F M S,Zenit St. Petersburg,6,8.192024771124125,9.409354194998741,2.5720132468268275
5417,Mohamed Konate,17,1052,6,7.004488289356232,0,1.2816527662798762,48,7,3,0,F S,FK Akhmat,5,6.25021293759346,7.347082889638841,1.1209587063640356
5536,Daniil Fomin,17,1469,6,5.218186164274812,2,2.4201736003160477,31,27,4,0,M,Dinamo Moscow,2,2.2010848373174667,8.810089645907283,4.722409762442112
6611,Vyacheslav Grulev,16,928,6,2.437040153890848,0,0.7699679750949144,29,12,3,0,F S,Dinamo Moscow,6,2.437040153890848,3.999138935469091,1.338512022048235
