id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
3423,Kylian Mbappe-Lottin,29,2224,25,19.778156388550997,7,4.7840606812387705,90,30,5,0,F M S,Paris Saint Germain,19,15.217716801911592,28.303575739264488,10.35019070468843
555,Memphis Depay,35,2752,20,15.477993426844478,10,13.380872748792171,101,90,4,0,F M S,Lyon,12,9.397297715768218,27.01498236320913,11.50267026014626
3210,Wissam Ben Yedder,35,2484,19,18.84295715391636,7,6.619382366538048,73,39,3,0,F S,Monaco,9,9.721881084144115,20.311539690941572,7.84108941257
83,Kevin Volland,33,2647,16,10.946407465264201,7,4.969372369349003,53,30,3,0,F M S,Monaco,16,10.946407465264201,17.306059611961246,3.898129506036639
3746,Gaetan Laborde,36,3117,15,10.667476518079638,8,5.432969443500042,97,37,3,0,F M,Montpellier,15,10.667476518079638,15.106342861428857,4.29490464925766
8637,Burak Yilmaz,26,1884,15,9.530046444386244,5,3.400991950184107,62,26,6,0,F S,Lille,12,7.2497610207647085,10.563047191128135,1.5940347835421562
3530,Andy Delort,28,2336,14,12.039187502115965,9,6.718628168106079,88,52,4,0,F,Montpellier,14,12.039187502115965,17.46768055856228,4.062060406431556
6905,Ludovic Ajorque,33,2803,14,14.435587596148252,4,3.2872511437162757,64,34,5,0,F S,Strasbourg,10,10.63511174544692,14.670256496407092,1.67882548738271
7224,Boulaye Dia,34,2810,14,13.144264275208116,1,1.924134448170662,59,28,2,0,F M S,Reims,9,9.343788651749492,13.071491230279207,2.3346955655142665
8997,Terem Igobor Moffi,30,1940,14,10.48820061981678,2,2.8296254482120275,54,25,2,0,F S,Lorient,13,9.728105440735817,12.959665744565427,1.7896364703774452
1304,Moise Kean,25,1711,12,10.633942894637585,0,0.9559353496879339,50,7,4,0,F M S,Paris Saint Germain,12,10.633942894637585,13.213544066995382,3.096214957535267
5657,Karl Toko Ekambi,33,2683,12,16.55339863151312,6,6.913889830932021,84,48,3,0,F M S,Lyon,12,16.55339863151312,25.68408989906311,7.167780488729477
6401,Amine Gouiri,32,2592,12,13.131091283634305,6,6.454429420642555,76,50,5,0,F M S,Nice,8,10.09090936742723,18.611202750355005,5.43521889206022
8636,Jonathan Christian David,35,2207,12,9.815469104796648,2,2.615356217138469,54,33,0,0,F M S,Lille,12,9.815469104796648,14.862263731658459,2.922397207468748
2549,Gaël Kakuta,33,2365,11,10.985114579088986,5,6.874319850467145,51,49,2,0,F M S,Lens,4,4.1444552624598145,13.595638694241643,6.920440444722772
6864,Renaud Ripart,36,2889,11,10.265060997568071,0,2.0232344400137663,66,17,3,0,D F M S,Nimes,5,4.944395083002746,10.85538887605071,6.04974252730608
7746,Hwang Ui-Jo,34,2427,11,12.598272908478975,3,2.564639216288924,71,18,1,0,F M S,Bordeaux,9,11.078082639724016,12.127717131748796,1.7458763215690851
8702,Tinotenda Kadewere,33,2033,10,10.553180739283562,3,3.5567368362098932,61,21,4,0,F M S,Lyon,10,10.553180739283562,16.895790606737137,6.894662834703922
3475,Ludovic Blas,34,2644,9,6.969745387323201,3,2.5563695561140776,61,26,4,0,F M S,Nantes,9,6.969745387323201,11.429570929147303,2.723913975059986
3738,Sehrou Guirassy,25,1632,9,7.236169837415218,1,2.8140985779464245,48,26,3,0,F S,Rennes,8,6.476140283048153,7.889547500759363,1.6984206978231668
3800,Steve Mounie,33,2527,9,10.683826928958297,4,2.4270207975059748,72,16,5,0,F S,Brest,8,9.163636660203338,13.180484184063971,3.7117705270648003
5611,Martin Terrier,32,2327,9,5.9365677908062935,7,3.835743185132742,46,38,2,1,F M S,Rennes,8,5.176472641527653,11.68590984866023,3.440306678414345
5786,Yoane Wissa,36,2518,9,12.590975136496127,4,3.575341407209635,57,29,2,0,F M S,Lorient,6,9.55059461388737,14.600234480574727,3.4622676400467753
7484,Stephy Mavididi,33,1870,9,5.475201956927776,0,1.189729149453342,29,15,3,0,F M S,Montpellier,9,5.475201956927776,8.098280042409897,2.1165173705667257
942,Florian Thauvin,35,2692,8,8.936257832683623,8,10.308668022975326,69,57,5,0,D F M S,Marseille,8,7.4161331513896585,18.37117877881974,6.776863181963563
2099,Neymar,16,1233,8,11.445529870688915,4,5.803120456635952,63,47,4,2,F M S,Paris Saint Germain,4,8.405149213969707,18.718323782086372,8.295621478930116
3314,Franck Honorat,34,2297,8,3.521418085321784,4,6.751798439770937,37,57,3,0,F M S,Brest,8,3.521418085321784,11.894860971719027,4.917060622014105
3348,Florian Sotoca,32,2371,8,10.557369764894247,3,3.6331346947699785,70,25,7,0,F M S,Lens,6,9.037179466336966,13.464206665754318,4.38195364177227
5769,Habib Diallo,34,2357,8,8.093744724988937,3,2.49365009739995,52,20,2,0,F M S,"Metz,Strasbourg",7,7.333649545907974,12.092354888096452,4.138612343929708
536,Dimitri Payet,31,2262,7,6.141754178330302,9,7.253388867713511,42,58,3,2,F M S,Marseille,7,5.381659058853984,13.990284401923418,6.725453302264214
734,Wahbi Khazri,20,1058,7,5.077418014407158,1,1.3606817098334432,27,19,4,1,F M S,Saint-Etienne,4,2.797132570296526,3.996211292222142,0.8650646470487118
1513,Mauro Icardi,19,1053,7,8.520141500979662,3,2.8388219494372606,39,15,1,0,F S,Paris Saint Germain,6,7.760178226977587,11.406467832624912,2.5400667302310467
